"","Date","Month","Year","Site.Name","COUNTY","lat_mean","lon_mean","PM2.5","Ozone"
"1969",2020-06-02,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,34.6666666666667,65.5
"1970",2020-06-02,6,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,40.5,53.5
"1971",2020-06-03,6,2020,"Bryson City","Swain",35.434767,-83.442133,43,24.5
"1972",2020-06-03,6,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,34,49
"1973",2020-06-03,6,2020,"Clemmons Middle","Forsyth",36.026,-80.342,48,44.5
"1974",2020-06-03,6,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,38,42
"1975",2020-06-03,6,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,50
"1976",2020-06-03,6,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,30,58.5
"1977",2020-06-03,6,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,35,44.5
"1978",2020-06-03,6,2020,"Leggett","Edgecombe",35.988278,-77.5843,33.5,41.5
"1979",2020-06-03,6,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,46
"1980",2020-06-03,6,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,35,45
"1981",2020-06-03,6,2020,"Millbrook School","Wake",35.856111,-78.574167,41.75,46.5
"1982",2020-06-03,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,33,45.5
"1983",2020-06-03,6,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,43.5,44.5
"1984",2020-06-04,6,2020,"Bryson City","Swain",35.434767,-83.442133,40.5,54
"1985",2020-06-04,6,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,22.5,47
"1986",2020-06-04,6,2020,"Clemmons Middle","Forsyth",36.026,-80.342,32,59.5
"1987",2020-06-04,6,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,24.3333333333333,67.5
"1988",2020-06-04,6,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,15,64
"1989",2020-06-04,6,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,36,72
"1990",2020-06-04,6,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,23,64
"1991",2020-06-04,6,2020,"Leggett","Edgecombe",35.988278,-77.5843,25.5,54
"1992",2020-06-04,6,2020,"Linville Falls","Avery",35.972347,-81.933072,16,51.5
"1993",2020-06-04,6,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,24,64
"1994",2020-06-04,6,2020,"Millbrook School","Wake",35.856111,-78.574167,29.4,72
"1995",2020-06-04,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,22.3333333333333,61
"1996",2020-06-04,6,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,29,66
"1997",2020-06-05,6,2020,"Bryson City","Swain",35.434767,-83.442133,43,38.5
"1998",2020-06-05,6,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,25.5,46
"1999",2020-06-05,6,2020,"Clemmons Middle","Forsyth",36.026,-80.342,40.5,48.5
"2000",2020-06-05,6,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,46.3333333333333,49
"2001",2020-06-05,6,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,64
"2002",2020-06-05,6,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,46.8,69
"2003",2020-06-05,6,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,38.5,52
"2004",2020-06-05,6,2020,"Leggett","Edgecombe",35.988278,-77.5843,46,47
"2005",2020-06-05,6,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,41
"2006",2020-06-05,6,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,39,66.5
"2007",2020-06-05,6,2020,"Millbrook School","Wake",35.856111,-78.574167,46,62
"2008",2020-06-05,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,40,47.5
"2009",2020-06-05,6,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,45.5,49.5
"2010",2020-06-06,6,2020,"Bryson City","Swain",35.434767,-83.442133,34.5,41
"2011",2020-06-06,6,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,24,57
"2012",2020-06-06,6,2020,"Clemmons Middle","Forsyth",36.026,-80.342,48.5,56
"2013",2020-06-06,6,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,49,52.5
"2014",2020-06-06,6,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,58
"2015",2020-06-06,6,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,39.25,56.5
"2016",2020-06-06,6,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,44.5,58.5
"2017",2020-06-06,6,2020,"Leggett","Edgecombe",35.988278,-77.5843,47.5,53
"2018",2020-06-06,6,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,54
"2019",2020-06-06,6,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,46,69
"2020",2020-06-06,6,2020,"Millbrook School","Wake",35.856111,-78.574167,49,65
"2021",2020-06-06,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,48.5,69
"2022",2020-06-06,6,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,50.5,67
"2023",2020-06-07,6,2020,"Bryson City","Swain",35.434767,-83.442133,27,42.5
"2024",2020-06-07,6,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,40,46.5
"2025",2020-06-07,6,2020,"Clemmons Middle","Forsyth",36.026,-80.342,38.5,54
"2026",2020-06-07,6,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,40.3333333333333,36.5
"2027",2020-06-07,6,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,35,42.5
"2028",2020-06-07,6,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,41,47
"2029",2020-06-07,6,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,35.75,56.5
"2030",2020-06-07,6,2020,"Leggett","Edgecombe",35.988278,-77.5843,43,37
"2031",2020-06-07,6,2020,"Linville Falls","Avery",35.972347,-81.933072,33,34
"2032",2020-06-07,6,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,35.5,49.5
"2033",2020-06-07,6,2020,"Millbrook School","Wake",35.856111,-78.574167,47.2,44.5
"2034",2020-06-07,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,38,43.5
"2035",2020-06-07,6,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,49,41
"2036",2020-06-08,6,2020,"Bryson City","Swain",35.434767,-83.442133,19,36
"2037",2020-06-08,6,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,10.5,39.5
"2038",2020-06-08,6,2020,"Clemmons Middle","Forsyth",36.026,-80.342,30.3333333333333,60
"2039",2020-06-08,6,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,31,63
"2040",2020-06-08,6,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,51.5
"2041",2020-06-08,6,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,30.25,60.5
"2042",2020-06-08,6,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,27,67
"2043",2020-06-08,6,2020,"Leggett","Edgecombe",35.988278,-77.5843,40,44.5
"2044",2020-06-08,6,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,40.5
"2045",2020-06-08,6,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,32.5,51.5
"2046",2020-06-08,6,2020,"Millbrook School","Wake",35.856111,-78.574167,37.6,53
"2047",2020-06-08,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,37.6666666666667,41
"2048",2020-06-08,6,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,41,44.5
"2049",2020-06-09,6,2020,"Bryson City","Swain",35.434767,-83.442133,10,33
"2050",2020-06-09,6,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,4,31
"2051",2020-06-09,6,2020,"Clemmons Middle","Forsyth",36.026,-80.342,41.5,42.5
"2052",2020-06-09,6,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,31,47
"2053",2020-06-09,6,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,46
"2054",2020-06-09,6,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,NA,41
"2055",2020-06-09,6,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,36,44.5
"2056",2020-06-09,6,2020,"Leggett","Edgecombe",35.988278,-77.5843,28,34.5
"2057",2020-06-09,6,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,37
"2058",2020-06-09,6,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,34,39.5
"2059",2020-06-09,6,2020,"Millbrook School","Wake",35.856111,-78.574167,35.5,37
"2060",2020-06-09,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,25,32
"2061",2020-06-09,6,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,30.5,34.5
"2062",2020-06-10,6,2020,"Bryson City","Swain",35.434767,-83.442133,18,33.5
"2063",2020-06-10,6,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,4.5,33
"2064",2020-06-10,6,2020,"Clemmons Middle","Forsyth",36.026,-80.342,42.5,49.5
"2065",2020-06-10,6,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,28.6666666666667,38
"2066",2020-06-10,6,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,37,44.5
"2067",2020-06-10,6,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,44,42
"2068",2020-06-10,6,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,41,49.5
"2069",2020-06-10,6,2020,"Leggett","Edgecombe",35.988278,-77.5843,28.5,35.5
"2070",2020-06-10,6,2020,"Linville Falls","Avery",35.972347,-81.933072,39,38
"2071",2020-06-10,6,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,31,55.5
"2072",2020-06-10,6,2020,"Millbrook School","Wake",35.856111,-78.574167,35.6,38
"2073",2020-06-10,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,19.3333333333333,33
"2074",2020-06-10,6,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,35,36
"2075",2020-06-11,6,2020,"Bryson City","Swain",35.434767,-83.442133,22,39.5
"2076",2020-06-11,6,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,22.5,36.5
"2077",2020-06-11,6,2020,"Clemmons Middle","Forsyth",36.026,-80.342,34.5,42.5
"2078",2020-06-11,6,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,20.6666666666667,36
"2079",2020-06-11,6,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,44
"2080",2020-06-11,6,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,21,57
"2081",2020-06-11,6,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,31.5,43
"2082",2020-06-11,6,2020,"Leggett","Edgecombe",35.988278,-77.5843,26,36.5
"2083",2020-06-11,6,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,36.5
"2084",2020-06-11,6,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,25,40
"2085",2020-06-11,6,2020,"Millbrook School","Wake",35.856111,-78.574167,30.2,38
"2086",2020-06-11,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,23,42
"2087",2020-06-11,6,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,29.5,38.5
"2088",2020-06-12,6,2020,"Bryson City","Swain",35.434767,-83.442133,31,34.5
"2089",2020-06-12,6,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,11.5,32.5
"2090",2020-06-12,6,2020,"Clemmons Middle","Forsyth",36.026,-80.342,31.5,34.5
"2091",2020-06-12,6,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,23,32.5
"2092",2020-06-12,6,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,44
"2093",2020-06-12,6,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,23.6666666666667,33
"2094",2020-06-12,6,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,27.5,36
"2095",2020-06-12,6,2020,"Leggett","Edgecombe",35.988278,-77.5843,22,33.5
"2096",2020-06-12,6,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,37
"2097",2020-06-12,6,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,22.5,33.5
"2098",2020-06-12,6,2020,"Millbrook School","Wake",35.856111,-78.574167,27.5,33
"2099",2020-06-12,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,23.5,34.5
"2100",2020-06-12,6,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,26.5,34.5
"2101",2020-06-13,6,2020,"Bryson City","Swain",35.434767,-83.442133,27,36.5
"2102",2020-06-13,6,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,21.5,37.5
"2103",2020-06-13,6,2020,"Clemmons Middle","Forsyth",36.026,-80.342,35.5,46
"2104",2020-06-13,6,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,25.6666666666667,37.5
"2105",2020-06-13,6,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,40.5
"2106",2020-06-13,6,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,31.5,42.5
"2107",2020-06-13,6,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,32.75,45
"2108",2020-06-13,6,2020,"Leggett","Edgecombe",35.988278,-77.5843,25,39
"2109",2020-06-13,6,2020,"Linville Falls","Avery",35.972347,-81.933072,18,36.5
"2110",2020-06-13,6,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,21.5,52
"2111",2020-06-13,6,2020,"Millbrook School","Wake",35.856111,-78.574167,31.6,41.5
"2112",2020-06-13,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,27,42
"2113",2020-06-13,6,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,32.5,36
"2114",2020-06-14,6,2020,"Bryson City","Swain",35.434767,-83.442133,27,40.5
"2115",2020-06-14,6,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,21.5,46.5
"2116",2020-06-14,6,2020,"Clemmons Middle","Forsyth",36.026,-80.342,24.3333333333333,43.5
"2117",2020-06-14,6,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,20.3333333333333,41
"2118",2020-06-14,6,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,56.5
"2119",2020-06-14,6,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,27.75,61
"2120",2020-06-14,6,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,22,45
"2121",2020-06-14,6,2020,"Leggett","Edgecombe",35.988278,-77.5843,30.5,39
"2122",2020-06-14,6,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,42
"2123",2020-06-14,6,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,27,51
"2124",2020-06-14,6,2020,"Millbrook School","Wake",35.856111,-78.574167,30.6,44.5
"2125",2020-06-14,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,26.3333333333333,45
"2126",2020-06-14,6,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,33.5,47.5
"2127",2020-06-15,6,2020,"Bryson City","Swain",35.434767,-83.442133,43,45
"2128",2020-06-15,6,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,13,51
"2129",2020-06-15,6,2020,"Clemmons Middle","Forsyth",36.026,-80.342,39.5,75
"2130",2020-06-15,6,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,39.5,57.5
"2131",2020-06-15,6,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,54
"2132",2020-06-15,6,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,38,73.5
"2133",2020-06-15,6,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,32.5,72
"2134",2020-06-15,6,2020,"Leggett","Edgecombe",35.988278,-77.5843,34.5,52.5
"2135",2020-06-15,6,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,44
"2136",2020-06-15,6,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,30.5,64
"2137",2020-06-15,6,2020,"Millbrook School","Wake",35.856111,-78.574167,45.5,60.5
"2138",2020-06-15,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,37,56.5
"2139",2020-06-15,6,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,50,59
"2140",2020-06-16,6,2020,"Bryson City","Swain",35.434767,-83.442133,50,38
"2141",2020-06-16,6,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,12,44
"2142",2020-06-16,6,2020,"Clemmons Middle","Forsyth",36.026,-80.342,53.5,52
"2143",2020-06-16,6,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,46,52
"2144",2020-06-16,6,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,36,47
"2145",2020-06-16,6,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,49.75,51
"2146",2020-06-16,6,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,47.6666666666667,60.5
"2147",2020-06-16,6,2020,"Leggett","Edgecombe",35.988278,-77.5843,43,52
"2148",2020-06-16,6,2020,"Linville Falls","Avery",35.972347,-81.933072,41,45.5
"2149",2020-06-16,6,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,47.5,56.5
"2150",2020-06-16,6,2020,"Millbrook School","Wake",35.856111,-78.574167,48,54
"2151",2020-06-16,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,36,48.5
"2152",2020-06-16,6,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,48,49
"2153",2020-06-17,6,2020,"Bryson City","Swain",35.434767,-83.442133,28,34
"2154",2020-06-17,6,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,9,35
"2155",2020-06-17,6,2020,"Clemmons Middle","Forsyth",36.026,-80.342,54,50.5
"2156",2020-06-17,6,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,48.3333333333333,38
"2157",2020-06-17,6,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,42.5
"2158",2020-06-17,6,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,39.5,52
"2159",2020-06-17,6,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,45,57.5
"2160",2020-06-17,6,2020,"Leggett","Edgecombe",35.988278,-77.5843,43.5,44
"2161",2020-06-17,6,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,34
"2162",2020-06-17,6,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,47.5,57.5
"2163",2020-06-17,6,2020,"Millbrook School","Wake",35.856111,-78.574167,48.2,43
"2164",2020-06-17,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,33.6666666666667,43.5
"2165",2020-06-17,6,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,43.5,37.5
"2166",2020-06-18,6,2020,"Bryson City","Swain",35.434767,-83.442133,8,27.5
"2167",2020-06-18,6,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,14.5,29
"2168",2020-06-18,6,2020,"Clemmons Middle","Forsyth",36.026,-80.342,38,38.5
"2169",2020-06-18,6,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,41,30
"2170",2020-06-18,6,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,36.5
"2171",2020-06-18,6,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,30,60.5
"2172",2020-06-18,6,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,33,39
"2173",2020-06-18,6,2020,"Leggett","Edgecombe",35.988278,-77.5843,42,36.5
"2174",2020-06-18,6,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,32
"2175",2020-06-18,6,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,35.5,40
"2176",2020-06-18,6,2020,"Millbrook School","Wake",35.856111,-78.574167,46,42.5
"2177",2020-06-18,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,36,40
"2178",2020-06-18,6,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,41,55
"2179",2020-06-19,6,2020,"Bryson City","Swain",35.434767,-83.442133,12,31.5
"2180",2020-06-19,6,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,20,35
"2181",2020-06-19,6,2020,"Clemmons Middle","Forsyth",36.026,-80.342,40.5,38.5
"2182",2020-06-19,6,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,44,41
"2183",2020-06-19,6,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,32,45
"2184",2020-06-19,6,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,34.75,47.5
"2185",2020-06-19,6,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,48,40
"2186",2020-06-19,6,2020,"Leggett","Edgecombe",35.988278,-77.5843,42.5,27
"2187",2020-06-19,6,2020,"Linville Falls","Avery",35.972347,-81.933072,42,30
"2188",2020-06-19,6,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,37.5,48
"2189",2020-06-19,6,2020,"Millbrook School","Wake",35.856111,-78.574167,47,51.5
"2190",2020-06-19,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,43.6666666666667,58
"2191",2020-06-19,6,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,42,53.5
"2192",2020-06-20,6,2020,"Bryson City","Swain",35.434767,-83.442133,NA,34.5
"2193",2020-06-20,6,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,32.5,40
"2194",2020-06-20,6,2020,"Clemmons Middle","Forsyth",36.026,-80.342,37.6666666666667,42.5
"2195",2020-06-20,6,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,30.6666666666667,38
"2196",2020-06-20,6,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,38.5
"2197",2020-06-20,6,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,40.75,45
"2198",2020-06-20,6,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,35.6666666666667,40
"2199",2020-06-20,6,2020,"Leggett","Edgecombe",35.988278,-77.5843,37,43
"2200",2020-06-20,6,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,39
"2201",2020-06-20,6,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,38.5,44.5
"2202",2020-06-20,6,2020,"Millbrook School","Wake",35.856111,-78.574167,33.8,51
"2203",2020-06-20,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,32.6666666666667,48.5
"2204",2020-06-20,6,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,36.5,57.5
"2205",2020-06-21,6,2020,"Bryson City","Swain",35.434767,-83.442133,NA,29
"2206",2020-06-21,6,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,30,43.5
"2207",2020-06-21,6,2020,"Clemmons Middle","Forsyth",36.026,-80.342,31.5,37.5
"2208",2020-06-21,6,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,30,40.5
"2209",2020-06-21,6,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,43.5
"2210",2020-06-21,6,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,32.6666666666667,42.5
"2211",2020-06-21,6,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,30.5,37.5
"2212",2020-06-21,6,2020,"Leggett","Edgecombe",35.988278,-77.5843,33.5,42
"2213",2020-06-21,6,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,32.5
"2214",2020-06-21,6,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,28.5,41.5
"2215",2020-06-21,6,2020,"Millbrook School","Wake",35.856111,-78.574167,37.25,45
"2216",2020-06-21,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,33,47
"2217",2020-06-21,6,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,40,41
"2218",2020-06-22,6,2020,"Bryson City","Swain",35.434767,-83.442133,21.5,31
"2219",2020-06-22,6,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,35.5,41.5
"2220",2020-06-22,6,2020,"Clemmons Middle","Forsyth",36.026,-80.342,29.5,44
"2221",2020-06-22,6,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,29,40
"2222",2020-06-22,6,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,15,42.5
"2223",2020-06-22,6,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,28.75,49.5
"2224",2020-06-22,6,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,30.6666666666667,45.5
"2225",2020-06-22,6,2020,"Leggett","Edgecombe",35.988278,-77.5843,43.5,38.5
"2226",2020-06-22,6,2020,"Linville Falls","Avery",35.972347,-81.933072,20,32
"2227",2020-06-22,6,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,28.5,44.5
"2228",2020-06-22,6,2020,"Millbrook School","Wake",35.856111,-78.574167,41.2,41
"2229",2020-06-22,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,42.3333333333333,41
"2230",2020-06-22,6,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,49,39
"2231",2020-06-23,6,2020,"Bryson City","Swain",35.434767,-83.442133,23.5,31.5
"2232",2020-06-23,6,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,34,36.5
"2233",2020-06-23,6,2020,"Clemmons Middle","Forsyth",36.026,-80.342,36.5,41
"2234",2020-06-23,6,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,36,43.5
"2235",2020-06-23,6,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,39.5
"2236",2020-06-23,6,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,39.25,43.5
"2237",2020-06-23,6,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,33.6666666666667,43
"2238",2020-06-23,6,2020,"Leggett","Edgecombe",35.988278,-77.5843,42,41
"2239",2020-06-23,6,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,33.5
"2240",2020-06-23,6,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,30.5,44
"2241",2020-06-23,6,2020,"Millbrook School","Wake",35.856111,-78.574167,42.2,41.5
"2242",2020-06-23,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,37.3333333333333,39.5
"2243",2020-06-23,6,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,49.5,37
"2244",2020-06-24,6,2020,"Bryson City","Swain",35.434767,-83.442133,33,23.5
"2245",2020-06-24,6,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,30.5,43
"2246",2020-06-24,6,2020,"Clemmons Middle","Forsyth",36.026,-80.342,41.5,39
"2247",2020-06-24,6,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,37.5,38.5
"2248",2020-06-24,6,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,42.5
"2249",2020-06-24,6,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,46,36
"2250",2020-06-24,6,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,38.5,39
"2251",2020-06-24,6,2020,"Leggett","Edgecombe",35.988278,-77.5843,50,44
"2252",2020-06-24,6,2020,"Linville Falls","Avery",35.972347,-81.933072,NA,34
"2253",2020-06-24,6,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,40,44
"2254",2020-06-24,6,2020,"Millbrook School","Wake",35.856111,-78.574167,45.75,44
"2255",2020-06-24,6,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,42,46
